timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718836955284,196,Petición HTTP,200,,Grupo de Hilos 1-122,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,96
1718836955332,198,Petición HTTP,200,,Grupo de Hilos 1-123,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,94
1718836955383,199,Petición HTTP,200,,Grupo de Hilos 1-124,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,96
1718836955434,196,Petición HTTP,200,,Grupo de Hilos 1-125,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,96
1718836955486,200,Petición HTTP,200,,Grupo de Hilos 1-126,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,200,0,96
1718836955531,195,Petición HTTP,200,,Grupo de Hilos 1-127,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,195,0,94
1718836955581,197,Petición HTTP,200,,Grupo de Hilos 1-128,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,197,0,96
1718836955634,196,Petición HTTP,200,,Grupo de Hilos 1-129,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,96
1718836955682,201,Petición HTTP,200,,Grupo de Hilos 1-130,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,201,0,96
1718836955734,199,Petición HTTP,200,,Grupo de Hilos 1-131,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,96
1718836955783,199,Petición HTTP,200,,Grupo de Hilos 1-132,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,94
1718836955838,197,Petición HTTP,200,,Grupo de Hilos 1-133,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,197,0,94
1718836955891,198,Petición HTTP,200,,Grupo de Hilos 1-134,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,97
1718836955937,197,Petición HTTP,200,,Grupo de Hilos 1-135,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,197,0,97
1718836955987,199,Petición HTTP,200,,Grupo de Hilos 1-136,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,95
1718836956041,198,Petición HTTP,200,,Grupo de Hilos 1-137,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,99
1718836956088,196,Petición HTTP,200,,Grupo de Hilos 1-138,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,94
1718836956137,226,Petición HTTP,200,,Grupo de Hilos 1-139,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,226,0,96
1718836956189,196,Petición HTTP,200,,Grupo de Hilos 1-140,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,94
1718836956240,232,Petición HTTP,200,,Grupo de Hilos 1-141,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,231,0,125
1718836956286,201,Petición HTTP,200,,Grupo de Hilos 1-142,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,201,0,99
1718836956337,245,Petición HTTP,200,,Grupo de Hilos 1-143,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,245,0,119
1718836956390,203,Petición HTTP,200,,Grupo de Hilos 1-144,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,203,0,102
1718836956442,199,Petición HTTP,200,,Grupo de Hilos 1-145,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,96
1718836956489,197,Petición HTTP,200,,Grupo de Hilos 1-146,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,197,0,93
1718836956539,208,Petición HTTP,200,,Grupo de Hilos 1-147,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,208,0,102
1718836956587,216,Petición HTTP,200,,Grupo de Hilos 1-148,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,216,0,97
1718836956639,200,Petición HTTP,200,,Grupo de Hilos 1-149,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,200,0,98
1718836956689,215,Petición HTTP,200,,Grupo de Hilos 1-150,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,215,0,114
1718836956738,201,Petición HTTP,200,,Grupo de Hilos 1-151,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,201,0,99
1718836956788,237,Petición HTTP,200,,Grupo de Hilos 1-152,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,236,0,102
1718836956839,215,Petición HTTP,200,,Grupo de Hilos 1-153,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,215,0,98
1718836956885,199,Petición HTTP,200,,Grupo de Hilos 1-154,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,97
1718836956938,232,Petición HTTP,200,,Grupo de Hilos 1-155,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,231,0,116
1718836956988,198,Petición HTTP,200,,Grupo de Hilos 1-156,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,95
1718836957035,232,Petición HTTP,200,,Grupo de Hilos 1-157,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,219,0,97
